time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-28T02:21:51.524Z,-9.0331,114.9392,96.368,4.3,mb,29,98,0.958,1.13,us,us7000nnjw,2024-11-18T05:40:38.359Z,"36 km SW of Jimbaran, Indonesia",earthquake,9.24,7.166,0.138,15,reviewed,us,us
2024-10-28T02:02:58.464Z,-7.1454,125.7502,484.187,4.8,mb,82,45,3.781,0.44,us,us7000nnjr,2024-11-18T05:09:24.263Z,"153 km N of Metinaro, Timor Leste",earthquake,9.66,4.414,0.065,72,reviewed,us,us
2024-10-28T01:51:27.330Z,17.914833333333,-66.778333333333,5,2.99,md,22,187,0.1132,0.26,pr,pr71463883,2024-10-28T02:25:11.810Z,"9 km SSE of Indios, Puerto Rico",earthquake,0.61,0.45,0.16557621012652,15,reviewed,pr,pr
2024-10-28T01:49:54.350Z,33.3091667,-116.2401667,6.29,2.67,ml,106,20,0.0787,0.2,ci,ci40965928,2024-11-18T04:58:16.040Z,"14 km ENE of Borrego Springs, CA",earthquake,0.11,0.53,0.152,140,reviewed,ci,ci
2024-10-28T01:22:44.231Z,-2.3784,-79.4585,84.294,4.4,mb,18,215,0.219,0.44,us,us7000nnjj,2024-11-18T04:50:57.040Z,"14 km WNW of La Troncal, Ecuador",earthquake,9.27,5.607,0.203,7,reviewed,us,us
2024-10-28T01:14:52.610Z,19.159166666667,-64.646333333333,27.77,3.31,md,12,294,0.7355,0.1,pr,pr71463873,2024-10-28T02:36:11.040Z,"92 km N of Cruz Bay, U.S. Virgin Islands",earthquake,1.26,9.17,0.081546083768972,9,reviewed,pr,pr
2024-10-28T01:02:55.010Z,19.2495,-64.4641,50,3.76,md,21,302,0.8487,0.49,pr,pr2024302000,2024-10-28T02:39:53.040Z,"107 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,5.39,13.76,0.14,20,reviewed,pr,pr
2024-10-28T00:22:52.425Z,-2.5425,141.1397,10,4.4,mb,18,134,0.437,0.81,us,us7000nrz6,2024-11-21T04:18:07.040Z,"23 km NW of Vanimo, Papua New Guinea",earthquake,7.75,1.921,0.139,15,reviewed,us,us
2024-10-28T00:14:43.317Z,4.7491,-82.6319,10,4.9,mww,94,143,3.701,0.6,us,us7000nnja,2024-11-21T04:11:33.040Z,"south of Panama",earthquake,8.11,1.842,0.047,44,reviewed,us,us
2024-10-27T23:44:39.527Z,-18.3644,168.1259,27.834,4.8,mb,40,143,3.032,0.7,us,us7000nrt8,2024-11-21T03:39:26.040Z,"72 km SSW of Port-Vila, Vanuatu",earthquake,9.33,5.587,0.101,30,reviewed,us,us
2024-10-27T23:21:48.213Z,63.2447,-150.4748,123,2.7,ml,,,,0.53,ak,ak024du6l1be,2024-11-21T03:29:29.040Z,"70 km ESE of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-10-27T23:21:19.250Z,19.2105,-64.562,32.95,3.39,md,7,300,0.7881,0.16,pr,pr71463833,2024-10-28T00:12:24.080Z,"100 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.22,31.61,0.10390671415545,4,reviewed,pr,pr
2024-10-27T23:00:13.703Z,-3.0234,147.4104,10,4.3,mb,9,176,0.975,0.15,us,us7000nrt7,2024-11-21T00:11:43.040Z,"110 km S of Lorengau, Papua New Guinea",earthquake,11.15,1.987,0.201,7,reviewed,us,us
2024-10-27T22:38:14.027Z,36.9602,71.1396,107.646,4.1,mb,24,228,1.912,1.18,us,us7000nnj0,2024-11-20T06:01:20.040Z,"29 km ENE of Jurm, Afghanistan",earthquake,10.24,12.695,0.126,17,reviewed,us,us
2024-10-27T22:27:20.706Z,-3.0268,147.277,10,4.5,mb,12,154,0.981,0.48,us,us7000nrt5,2024-11-20T05:43:53.040Z,"109 km S of Lorengau, Papua New Guinea",earthquake,10.03,1.511,0.171,10,reviewed,us,us
2024-10-27T22:06:32.012Z,-17.899,-178.2309,607.641,5,mb,176,34,2.694,0.74,us,us7000nnix,2024-11-20T05:25:25.040Z,"260 km E of Levuka, Fiji",earthquake,11.15,5.983,0.048,135,reviewed,us,us
2024-10-27T21:16:14.602Z,-21.9538,-68.5929,125.382,4.6,mb,45,54,0.623,0.95,us,us7000nnit,2024-11-20T04:33:53.040Z,"65 km NNE of Calama, Chile",earthquake,4.81,4.871,0.093,34,reviewed,us,us
2024-10-27T21:16:06.044Z,14.2669,-93.0654,36.967,4.2,mb,31,195,1.26,0.83,us,us7000nq4p,2024-11-20T04:28:12.040Z,"85 km SW of Puerto Madero, Mexico",earthquake,6.01,13.5,0.136,15,reviewed,us,us
2024-10-27T20:58:16.601Z,-1.9279,137.4524,10,4.7,mww,31,72,3.3,0.82,us,us7000nniq,2024-11-16T14:53:59.040Z,"173 km ESE of Biak, Indonesia",earthquake,9.48,1.868,0.089,12,reviewed,us,us
2024-10-27T20:33:46.280Z,19.171,-64.5865,25.36,3.32,md,15,298,0.7475,0.23,pr,pr71463828,2024-10-27T21:22:20.210Z,"95 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.74,18.24,0.089690364945139,14,reviewed,pr,pr
2024-10-27T18:44:57.656Z,7.6611,-84.7881,10,4.4,mb,31,154,1.634,0.67,us,us7000nnia,2024-11-16T14:45:21.040Z,"200 km SW of Puerto Cortés, Costa Rica",earthquake,4.56,1.949,0.11,24,reviewed,us,us
2024-10-27T18:04:44.020Z,-11.5439,121.6019,10,4.2,mb,17,144,2.957,0.59,us,us7000nni8,2024-11-16T14:40:39.040Z,"182 km WSW of Baa, Indonesia",earthquake,9.46,1.917,0.176,10,reviewed,us,us
2024-10-27T18:03:15.070Z,52.1333,-173.7154,10.479,3.7,mb,27,185,0.305,0.95,us,us7000nrsz,2024-11-15T17:37:55.040Z,"33 km ESE of Atka, Alaska",earthquake,6.92,4.215,0.16,10,reviewed,us,us
2024-10-27T17:15:37.061Z,0.6368,97.3179,10,4.2,mb,23,192,0.711,0.57,us,us7000nrsw,2024-11-15T17:17:10.040Z,"54 km W of Teluk Dalam, Indonesia",earthquake,11.35,1.962,0.146,13,reviewed,us,us
2024-10-27T17:07:10.380Z,37.6331,36.0114,10,4.9,mww,96,56,0.27,0.74,us,us7000nni1,2024-11-16T14:39:26.932Z,"21 km SSE of Feke, Turkey",earthquake,4.32,1.859,0.061,26,reviewed,us,us
2024-10-27T15:56:21.269Z,5.631,126.6075,8.066,4.6,mb,34,128,1.757,0.84,us,us7000nnhw,2024-11-18T15:15:00.661Z,"93 km SSE of Pondaguitan, Philippines",earthquake,11.02,5.086,0.105,30,reviewed,us,us
2024-10-27T15:53:20.976Z,-0.9666,-80.4935,35.134,3,ml,9,266,0.889,0.8,us,us7000nnhv,2024-11-18T15:08:57.040Z,"6 km SW of Rocafuerte, Ecuador",earthquake,3.79,22.548,0.085,18,reviewed,us,us
2024-10-27T14:56:03.459Z,39.351,26.233,28.391,4.1,mb,30,84,1.87,0.85,us,us7000nnhq,2024-11-18T15:05:53.040Z,"4 km NNE of Stýpsi, Greece",earthquake,6.17,6.824,0.261,4,reviewed,us,us
2024-10-27T14:50:06.510Z,19.7723,-66.6826,30,3.64,md,9,257,1.4274,0.29,pr,pr2024301000,2024-10-27T15:51:29.683Z,"143 km N of Hatillo, Puerto Rico",earthquake,1.49,22.64,0.06,6,reviewed,pr,pr
2024-10-27T14:28:01.130Z,36.2126667,-118.0131667,1.95,2.63,ml,39,47,0.1594,0.2,ci,ci40965760,2024-11-18T14:19:15.040Z,"8 km S of Olancha, CA",earthquake,0.21,0.79,0.193,89,reviewed,ci,ci
2024-10-27T13:48:49.950Z,36.2088333,-118.0158333,0.99,3.27,ml,42,46,0.1589,0.19,ci,ci40965744,2024-11-17T20:16:10.040Z,"8 km S of Olancha, CA",earthquake,0.18,0.54,0.19,168,reviewed,ci,ci
2024-10-27T13:42:31.545Z,-1.0375,127.378,35,4.3,mb,19,82,1.797,0.83,us,us7000nrsp,2024-11-16T21:04:30.040Z,"46 km SSW of Labuha, Indonesia",earthquake,6.26,1.958,0.168,13,reviewed,us,us
2024-10-27T13:35:07.279Z,-1.1095,127.3703,35,4.8,mb,50,83,1.869,0.6,us,us7000nnhg,2024-11-16T20:59:27.040Z,"54 km SSW of Labuha, Indonesia",earthquake,6.38,1.903,0.072,63,reviewed,us,us
2024-10-27T13:32:38.958Z,-1.0864,127.2759,34.57,4.6,mb,41,86,1.848,0.9,us,us7000nnhf,2024-11-16T20:53:47.040Z,"55 km SSW of Labuha, Indonesia",earthquake,4.6,6.053,0.105,31,reviewed,us,us
2024-10-27T13:17:27.620Z,17.929333333333,-66.848166666667,13,2.46,md,10,186,0.05425,0.19,pr,pr71463798,2024-10-27T13:33:14.090Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.84,0.43,0.017015844220204,4,reviewed,pr,pr
2024-10-27T13:13:03.503Z,-32.1744,-178.0717,10,4.7,mb,20,152,2.906,0.74,us,us7000nrsl,2024-11-16T20:48:12.040Z,"south of the Kermadec Islands",earthquake,13.31,1.933,0.142,17,reviewed,us,us
2024-10-27T12:13:36.022Z,55.0061,-160.6281,10,3.3,ml,39,198,0.355,1.01,us,us7000nnh3,2024-11-15T11:06:59.040Z,"37 km SSW of Sand Point, Alaska",earthquake,4.93,1.978,0.076,26,reviewed,us,us
2024-10-27T12:05:23.379Z,38.8445,91.7033,10,4.5,mb,15,264,10.25,0.92,us,us7000nrsx,2024-11-16T13:27:42.040Z,"193 km SSE of Luobupo, China",earthquake,14.8,1.998,0.222,6,reviewed,us,us
2024-10-27T10:32:49.025Z,27.4605,129.7225,10,4.3,mb,11,108,1.434,1.06,us,us7000nrsb,2024-11-17T06:41:09.040Z,"81 km ESE of Isen, Japan",earthquake,5.65,1.911,0.189,8,reviewed,us,us
2024-10-27T10:21:45.190Z,23.9798,121.6563,30.631,5,mb,65,47,0.201,1.12,us,us7000nngq,2024-11-15T11:21:40.148Z,"5 km E of Hualien City, Taiwan",earthquake,3.44,4.671,0.06,90,reviewed,us,us
2024-10-27T09:50:12.985Z,-23.472,-67.6575,145.309,4.9,mww,53,44,0.706,1.36,us,us7000nngm,2024-11-15T11:32:40.040Z,"83 km SE of San Pedro de Atacama, Chile",earthquake,8.32,5.243,0.075,17,reviewed,us,us
2024-10-27T08:19:21.784Z,-16.899,-172.5877,10,4.4,mb,17,123,3.073,0.49,us,us7000nrsn,2024-11-20T13:44:19.040Z,"166 km SE of Hihifo, Tonga",earthquake,7.71,1.895,0.161,11,reviewed,us,us
2024-10-27T08:13:29.574Z,43.8232,-128.3159,10,3.6,mb,45,213,2.204,0.51,us,us7000nng2,2024-11-20T10:53:09.981Z,"off the coast of Oregon",earthquake,7.14,2.004,0.204,6,reviewed,us,us
2024-10-27T08:07:55.614Z,-24.7196,179.8317,524.61,4.2,mb,31,128,4.93,0.84,us,us7000nrs8,2024-11-16T06:54:15.040Z,"south of the Fiji Islands",earthquake,14.68,10.379,0.106,25,reviewed,us,us
2024-10-27T07:53:46.018Z,-7.1647,125.7382,498.853,4.3,mb,21,85,3.763,0.72,us,us7000nrsf,2024-11-16T08:11:01.040Z,"151 km N of Metinaro, Timor Leste",earthquake,16.16,12.245,0.125,18,reviewed,us,us
2024-10-27T07:45:24.970Z,17.838,-66.894,8.33,3.14,md,19,228,0.1342,0.14,pr,pr71463778,2024-10-27T08:18:03.760Z,"14 km S of Guánica, Puerto Rico",earthquake,0.42,0.9,0.14387624195098,15,reviewed,pr,pr
2024-10-27T07:23:23.716Z,-31.1063,-177.6169,10,4.4,mb,23,140,1.857,0.65,us,us7000nrs7,2024-11-15T13:27:48.040Z,"Kermadec Islands region",earthquake,13.95,1.905,0.123,19,reviewed,us,us
2024-10-27T07:15:33.749Z,-6.2142,154.9536,200.234,4.3,mb,30,124,3.429,0.61,us,us7000nnfs,2024-11-20T09:49:14.040Z,"59 km W of Panguna, Papua New Guinea",earthquake,12.32,7.778,0.105,26,reviewed,us,us
2024-10-27T06:56:54.954Z,23.3906,120.4472,10,4.2,mwr,34,97,0.19,1.06,us,us7000nnfr,2024-11-20T09:39:08.546Z,"10 km S of Pizitou, Taiwan",earthquake,5.49,1.873,0.073,18,reviewed,us,us
2024-10-27T06:28:47.645Z,23.4015,120.4923,10,4.3,mb,22,126,0.161,0.51,us,us7000nrs6,2024-11-21T04:50:33.040Z,"10 km SSE of Pizitou, Taiwan",earthquake,2.69,1.54,0.154,12,reviewed,us,us
2024-10-27T06:19:12.922Z,23.4173,120.4336,10,4.3,mwr,39,99,0.214,1.15,us,us7000nnfp,2024-11-20T09:36:17.172Z,"7 km S of Pizitou, Taiwan",earthquake,3.93,1.862,0.068,21,reviewed,us,us
2024-10-27T06:14:43.068Z,58.8502,-154.5486,119.5,3,ml,,,,0.36,ak,ak024dtwf5j9,2024-11-20T09:28:03.040Z,"66 km S of Kokhanok, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-10-27T06:09:04.725Z,-9.3462,159.1377,11.763,4.2,mb,18,113,0.804,0.38,us,us7000nrs5,2024-11-15T12:50:01.040Z,"74 km WNW of Malango, Solomon Islands",earthquake,9.5,5.331,0.141,15,reviewed,us,us
2024-10-27T05:49:20.788Z,-22.7048,170.6391,10,4.2,mb,17,233,2.95,1.26,us,us7000nrsg,2024-11-20T13:30:24.040Z,"southeast of the Loyalty Islands",earthquake,9.33,2.002,0.153,12,reviewed,us,us
2024-10-27T05:41:31.670Z,18.406833333333,-66.2175,66.05,2.96,md,14,192,0.16,0.23,pr,pr71463768,2024-10-28T01:51:59.926Z,"0 km WNW of Candelaria, Puerto Rico",earthquake,1.49,1.01,0.11094288780278,13,reviewed,pr,pr
2024-10-27T05:31:57.414Z,25.3851,142.1146,21.1,4.3,mb,18,128,1.705,0.82,us,us7000nrsc,2024-11-20T13:17:10.040Z,"Volcano Islands, Japan region",earthquake,8.17,6.286,0.142,14,reviewed,us,us
2024-10-27T04:49:49.007Z,54.6412,160.5356,90.891,5.2,mb,92,59,1.969,0.81,us,us7000nnff,2024-11-15T00:27:22.040Z,"121 km SSE of Atlasovo, Russia",earthquake,9.88,6.115,0.022,676,reviewed,us,us
2024-10-27T04:40:09.818Z,-7.4575,128.0658,152.704,4,mb,14,124,6.138,0.66,us,us7000nrs9,2024-11-15T00:11:13.040Z,"166 km NE of Lospalos, Timor Leste",earthquake,13.55,8.746,0.197,9,reviewed,us,us
2024-10-27T03:32:17.911Z,36.6003,140.4503,76.762,4.4,mb,27,141,1.805,0.59,us,us7000nnfb,2024-11-14T23:58:34.040Z,"6 km NNE of Ōmiya, Japan",earthquake,8.05,6.59,0.13,17,reviewed,us,us
2024-10-27T03:14:42.865Z,67.7905,-153.0529,0,2.5,ml,,,,0.71,ak,ak024dtumusi,2024-11-20T22:30:13.040Z,"67 km SW of Anaktuvuk Pass, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-27T02:22:04.640Z,36.6106667,-117.1035,0.76,2.6,ml,16,187,0.3922,0.14,ci,ci40965504,2024-11-20T22:24:01.040Z,"4 km ENE of Stovepipe Wells, CA",earthquake,0.39,1.09,0.148,51,reviewed,ci,ci
2024-10-27T01:15:18.770Z,17.605666666667,-67.942,8.73,3.23,md,8,259,0.8875,0.13,pr,pr71463723,2024-10-27T01:39:57.190Z,"90 km WSW of Pole Ojea, Puerto Rico",earthquake,1.25,31.61,0.038718413201538,6,reviewed,pr,pr
2024-10-27T01:00:57.437Z,-16.0826,-174.8374,292.449,4.3,mb,40,52,3.628,0.65,us,us7000nnev,2024-11-14T23:32:02.040Z,"112 km W of Hihifo, Tonga",earthquake,9.6,7.891,0.104,30,reviewed,us,us
2024-10-27T00:31:16.239Z,23.9956,-46.5021,10,5,mb,202,101,15.606,0.76,us,us7000nneu,2024-11-20T05:19:02.040Z,"northern Mid-Atlantic Ridge",earthquake,12.1,1.896,0.041,192,reviewed,us,us
2024-10-27T00:30:14.560Z,37.623166666667,-118.869,3.59,2.47,md,26,118,0.006358,0.03,nc,nc75079386,2024-11-17T06:07:56.040Z,"10 km ESE of Mammoth Lakes, CA",earthquake,0.27,0.33,0.208,39,reviewed,nc,nc
2024-10-26T23:48:00.311Z,32.752,-100.678,6.9824,2.9,ml,26,45,0.1,0.1,tx,tx2024vccn,2024-11-20T05:22:05.040Z,"15 km NNE of Hermleigh, Texas",earthquake,0.88143991365375,1.6824037471631,0.2,25,reviewed,tx,tx
2024-10-26T22:25:29.116Z,37.3029,-104.5418,3.194,2.8,ml,13,63,0.194,0.37,us,us7000nne3,2024-11-20T05:28:18.614Z,"10 km NW of El Moro, Colorado",earthquake,1.55,3.647,0.062,34,reviewed,us,us
2024-10-26T22:16:53.576Z,21.9807,121.333,10,4.5,mb,51,101,0.865,1.12,us,us7000nne2,2024-11-20T05:33:34.244Z,"60 km E of Hengchun, Taiwan",earthquake,6.17,1.875,0.092,35,reviewed,us,us
2024-10-26T21:21:58.073Z,-30.6207,-179.5923,400.369,4.3,mb,24,132,1.985,1.22,us,us7000nndt,2024-11-20T05:37:58.040Z,"Kermadec Islands region",earthquake,12.6,12.134,0.125,18,reviewed,us,us
2024-10-26T20:10:02.950Z,18.0475,-68.7608,85,3.88,md,22,198,1.2285,0.28,pr,pr2024300004,2024-11-20T22:20:08.040Z,"39 km SSW of Boca de Yuma, Dominican Republic",earthquake,1.21,2.2,0.11,12,reviewed,pr,pr
2024-10-26T18:48:17.140Z,40.508666666667,-120.64483333333,5.83,3.47,mw,28,53,0.06639,0.15,nc,nc75079251,2024-11-21T16:18:33.689Z,"10 km NNE of Susanville, CA",earthquake,0.29,0.77,,4,reviewed,nc,nc
2024-10-26T18:31:36.450Z,-42.197,87.9641,10,4.7,mb,19,87,14.286,0.73,us,us7000nrq2,2024-11-21T15:13:38.040Z,"southeast Indian Ridge",earthquake,13.92,1.908,0.142,15,reviewed,us,us
2024-10-26T17:34:48.800Z,19.6426,-64.4833,30,3.8,md,21,286,1.235,0.39,pr,pr2024300003,2024-11-21T14:47:29.040Z,"148 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,2.47,28.09,0.14,19,reviewed,pr,pr
2024-10-26T17:10:14.827Z,42.5625,145.4838,36.27,4.1,mb,15,188,1.811,0.43,us,us7000nrqi,2024-11-21T14:43:33.040Z,"73 km SE of Akkeshi, Japan",earthquake,9.14,10.378,0.214,6,reviewed,us,us
2024-10-26T17:08:17.442Z,29.2756,51.5136,10,4.2,mb,52,50,6.006,0.57,us,us7000nncw,2024-11-20T23:10:14.040Z,"28 km E of Borāzjān, Iran",earthquake,9.43,1.884,0.088,37,reviewed,us,us
2024-10-26T16:52:14.739Z,32.3418,138.2972,312.374,4.1,mb,87,87,1.493,0.59,us,us7000nrpy,2024-11-20T22:52:44.040Z,"250 km S of Ōyama, Japan",earthquake,2.77,6.777,0.068,64,reviewed,us,us
2024-10-26T16:32:08.176Z,17.4746,145.7689,159.775,4.6,mb,108,75,2.221,0.66,us,us7000nrq5,2024-11-20T22:10:53.040Z,"250 km N of Saipan, Northern Mariana Islands",earthquake,10.36,7.409,0.052,116,reviewed,us,us
2024-10-26T16:19:58.921Z,54.1176,163.3783,10,4.2,mb,26,137,3.025,1.31,us,us7000nrpz,2024-11-20T21:52:41.040Z,"241 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,11.92,1.952,0.128,19,reviewed,us,us
2024-10-26T16:14:47.020Z,40.507333333333,-120.64466666667,5.44,2.67,md,19,94,0.06618,0.12,nc,nc75079191,2024-11-20T21:52:57.040Z,"10 km NNE of Susanville, CA",earthquake,0.33,0.86,0.112,37,reviewed,nc,nc
2024-10-26T15:52:03.146Z,2.1909,121.8348,545.07,4.4,mb,98,46,1.503,0.8,us,us7000nnck,2024-11-20T20:05:43.040Z,"228 km NW of Gorontalo, Indonesia",earthquake,10.37,7.961,0.061,83,reviewed,us,us
2024-10-26T15:23:13.632Z,41.431,-29.2638,10,4.5,mb,28,141,4.664,0.58,us,us7000nrpw,2024-11-20T19:37:53.040Z,"270 km NE of Santa Cruz das Flores, Portugal",earthquake,13.85,1.906,0.113,23,reviewed,us,us
2024-10-26T14:21:55.944Z,-8.4236,119.858,179.386,4.6,mb,51,69,2.363,1.14,us,us7000nnc7,2024-11-16T20:35:53.040Z,"8 km NNW of Labuan Bajo, Indonesia",earthquake,8.46,4.958,0.08,47,reviewed,us,us
2024-10-26T14:09:25.340Z,52.0394,-173.6259,10,3.8,mb,16,178,0.388,0.73,us,us7000nrpu,2024-11-16T20:32:46.040Z,"43 km ESE of Atka, Alaska",earthquake,6.39,1.869,0.253,4,reviewed,us,us
2024-10-26T14:09:00.080Z,17.963,-66.835166666667,14.28,2.76,md,18,168,0.0329,0.12,pr,pr71463643,2024-10-26T14:26:02.840Z,"3 km SSW of Indios, Puerto Rico",earthquake,0.34,0.4,0.22336747293534,12,reviewed,pr,pr
2024-10-26T13:09:18.230Z,-15.2934,-174.7268,264.822,4.3,mb,31,103,3.165,0.44,us,us7000nnc4,2024-11-16T20:27:50.040Z,"123 km NW of Hihifo, Tonga",earthquake,9.46,9.063,0.114,22,reviewed,us,us
2024-10-26T12:56:21.227Z,-7.1135,129.1749,183.084,4.6,mb,54,80,2.674,0.58,us,us7000nnbu,2024-11-20T09:11:09.040Z,"286 km ENE of Lospalos, Timor Leste",earthquake,9.18,7.355,0.078,49,reviewed,us,us
2024-10-26T12:22:02.706Z,9.0897,39.9217,10,4.8,mb,77,100,3.764,0.75,us,us7000nnhu,2024-11-20T10:27:16.269Z,"20 km N of Metahāra, Ethiopia",earthquake,10.76,1.882,0.07,63,reviewed,us,us
2024-10-26T12:21:38.972Z,9.1078,39.8591,10,4.7,mb,71,92,1.184,0.79,us,us7000nnhs,2024-11-20T10:24:27.040Z,"23 km NNW of Metahāra, Ethiopia",earthquake,7.88,1.888,0.071,61,reviewed,us,us
2024-10-26T12:17:05.910Z,69.3213,-144.6211,0.1,2.8,ml,,,,0.73,ak,ak024dsch0mj,2024-11-20T09:01:17.040Z,"98 km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-26T11:54:06.790Z,19.0436,-64.7068,30,3.61,md,17,279,0.6348,0.42,pr,pr2024300002,2024-11-20T09:16:55.040Z,"79 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.56,18.37,0.16,12,reviewed,pr,pr
2024-10-26T11:48:52.820Z,19.2028,-64.5935,22,3.67,md,20,293,0.7882,0.3,pr,pr2024300000,2024-11-20T08:50:55.040Z,"98 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.12,24.46,0.2,16,reviewed,pr,pr
2024-10-26T11:37:35.980Z,19.3396,-68.834,18,3.55,md,8,222,0.3577,0.46,pr,pr2024300001,2024-11-20T09:12:58.040Z,"45 km NNE of Miches, Dominican Republic",earthquake,4.15,3.91,0.16,7,reviewed,pr,pr
2024-10-26T10:23:59.904Z,26.0414,104.4792,12.275,4.3,mb,25,100,6.114,0.69,us,us7000nrps,2024-11-20T12:55:45.040Z,"70 km SSW of Liupanshui, China",earthquake,9.5,4.589,0.129,17,reviewed,us,us
2024-10-26T09:52:36.355Z,67.3025,-156.2702,0.5,2.6,ml,,,,0.37,ak,ak024dsaw8ml,2024-11-20T08:48:22.040Z,"51 km NNE of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-10-26T09:34:49.860Z,40.421,-125.22516666667,10,3.35,ml,49,272,0.6796,0.27,nc,nc75079021,2024-11-20T08:41:25.040Z,"80 km WNW of Petrolia, CA",earthquake,1.89,31.61,0.039,4,reviewed,nc,nc
2024-10-26T09:33:34.340Z,40.377333333333,-125.7855,10,3.92,mw,104,269,1.107,0.24,nc,nc75079026,2024-11-20T08:38:14.826Z,"127 km WNW of Petrolia, CA",earthquake,3.16,31.61,,4,reviewed,nc,nc
2024-10-26T09:23:23.000Z,40.3715,-125.676,10,4.15,mw,111,250,1.023,0.26,nc,nc75079016,2024-11-20T08:25:19.404Z,"118 km WNW of Petrolia, CA",earthquake,2.44,31.61,,10,reviewed,nc,nc
2024-10-26T08:35:57.334Z,40.96,83.9942,10,5.1,mb,133,118,4.103,0.5,us,us7000nnak,2024-11-20T06:24:03.040Z,"122 km SE of Kuqa, China",earthquake,9.34,1.894,0.052,120,reviewed,us,us
2024-10-26T08:18:26.360Z,80.3476,121.2186,10,4.1,mb,17,124,8.942,0.91,us,us7000nrpr,2024-11-20T06:17:39.040Z,"east of Severnaya Zemlya",earthquake,13.3,1.957,0.151,12,reviewed,us,us
2024-10-26T07:52:58.383Z,18.9885,-68.63,10,2.8,ml,18,164,0.527,0.62,us,us7000nnaj,2024-11-20T06:13:34.040Z,"37 km N of Otra Banda, Dominican Republic",earthquake,6.14,1.999,0.063,33,reviewed,us,us
2024-10-26T07:23:56.098Z,-50.2939,69.4293,10,5.2,mb,65,60,1.071,0.5,us,us7000nnai,2024-11-20T06:11:05.014Z,"119 km SSW of Port-aux-Français, French Southern Territories",earthquake,7.79,1.864,0.076,58,reviewed,us,us
2024-10-26T07:05:10.616Z,14.1279,-92.6461,35,3.9,mb,31,189,1.14,0.68,us,us7000nq4j,2024-11-20T06:06:45.040Z,"64 km SW of Brisas Barra de Suchiate, Mexico",earthquake,7.2,2.007,0.148,12,reviewed,us,us
2024-10-26T06:54:32.992Z,13.1232,-89.9522,46.211,4,mb,28,195,0.72,0.72,us,us7000nnaf,2024-11-20T06:03:06.040Z,"53 km SSW of Acajutla, El Salvador",earthquake,6.05,14.716,0.156,11,reviewed,us,us
2024-10-26T06:29:15.823Z,37.3013,-104.5073,8.826,3.4,ml,11,64,0.18,0.48,us,us7000nnab,2024-11-20T06:02:34.451Z,"9 km NNW of El Moro, Colorado",earthquake,1.86,7.544,0.056,42,reviewed,us,us
2024-10-26T06:28:07.350Z,19.1685,-67.008833333333,15.69,3.43,md,19,216,0.6772,0.28,pr,pr71463583,2024-10-26T06:59:29.870Z,"73 km N of Isabela, Puerto Rico",earthquake,0.89,2.85,0.029088726970443,5,reviewed,pr,pr
2024-10-26T06:18:12.963Z,32.4397,142.4694,10,4.3,mb,19,148,2.336,0.72,us,us7000nrpp,2024-11-20T06:00:43.040Z,"Izu Islands, Japan region",earthquake,9.28,1.937,0.168,10,reviewed,us,us
2024-10-26T05:45:32.897Z,-4.4409,153.4885,10,4.4,mb,10,157,1.344,1.05,us,us7000nrpn,2024-11-20T05:56:41.040Z,"135 km E of Kokopo, Papua New Guinea",earthquake,9.32,1.931,0.19,8,reviewed,us,us
2024-10-26T05:05:46.324Z,27.7769,139.5649,496.066,4.1,mb,44,61,2.425,0.6,us,us7000nna8,2024-11-15T07:48:43.040Z,"Bonin Islands, Japan region",earthquake,12.05,9.004,0.102,26,reviewed,us,us
2024-10-26T04:36:01.186Z,60.1922,-152.0673,178.7,2.5,ml,,,,1.05,ak,ak024ds7tfvk,2024-10-26T04:38:43.086Z,"27 km NW of Ninilchik, Alaska",earthquake,,1,,,automatic,ak,ak
2024-10-26T03:48:44.304Z,32.2673,-109.3187,10,2.6,ml,10,99,0.345,0.55,us,us7000nna4,2024-11-20T22:19:06.003Z,"8 km W of San Simon, Arizona",earthquake,2.03,2.012,0.085,18,reviewed,us,us
2024-10-26T01:21:57.916Z,12.6601,-88.114,60.411,4.8,mb,53,135,0.829,0.94,us,us7000nn9u,2024-11-14T21:48:23.152Z,"59 km S of Intipucá, El Salvador",earthquake,5.29,7.638,0.028,390,reviewed,us,us
2024-10-26T01:18:21.040Z,32.7143333,-115.3951667,15.64,2.5,ml,34,72,0.09247,0.3,ci,ci40964912,2024-11-20T22:34:04.040Z,"10 km NE of Mexicali, B.C., MX",earthquake,0.38,0.56,0.226,8,reviewed,ci,ci
